respondent_id,question_id,alternative,chosen,sugar_type,health_label,price,sugar_free,has_health_label
261,q23,Neither,0,None,None,0,0,0
261,q24,A,1,일반당,건강라벨 있음,2000,0,1
261,q24,B,0,일반당,건강라벨 없음,2500,0,0
261,q24,Neither,0,None,None,0,0,0
261,q25,A,1,무설탕,건강라벨 없음,2500,1,0
261,q25,B,0,일반당,건강라벨 있음,3000,0,1
261,q25,Neither,0,None,None,0,0,0
261,q26,A,0,일반당,건강라벨 있음,3000,0,1
261,q26,B,1,무설탕,건강라벨 없음,2000,1,0
261,q26,Neither,0,None,None,0,0,0
262,q21,A,1,무설탕,건강라벨 있음,2500,1,1
262,q21,B,0,일반당,건강라벨 없음,2000,0,0
262,q21,Neither,0,None,None,0,0,0
262,q22,A,0,일반당,건강라벨 없음,3000,0,0
262,q22,B,1,무설탕,건강라벨 있음,2500,1,1
262,q22,Neither,0,None,None,0,0,0
262,q23,A,0,무설탕,건강라벨 없음,2000,1,0
262,q23,B,1,무설탕,건강라벨 있음,3000,1,1
262,q23,Neither,0,None,None,0,0,0
262,q24,A,0,일반당,건강라벨 있음,2000,0,1
262,q24,B,0,일반당,건강라벨 없음,2500,0,0
262,q24,Neither,1,None,None,0,0,0
262,q25,A,1,무설탕,건강라벨 없음,2500,1,0
262,q25,B,0,일반당,건강라벨 있음,3000,0,1
262,q25,Neither,0,None,None,0,0,0
262,q26,A,0,일반당,건강라벨 있음,3000,0,1
262,q26,B,1,무설탕,건강라벨 없음,2000,1,0
262,q26,Neither,0,None,None,0,0,0
263,q21,A,0,무설탕,건강라벨 있음,2500,1,1
263,q21,B,0,일반당,건강라벨 없음,2000,0,0
263,q21,Neither,1,None,None,0,0,0
263,q22,A,0,일반당,건강라벨 없음,3000,0,0
263,q22,B,1,무설탕,건강라벨 있음,2500,1,1
263,q22,Neither,0,None,None,0,0,0
263,q23,A,1,무설탕,건강라벨 없음,2000,1,0
263,q23,B,0,무설탕,건강라벨 있음,3000,1,1
263,q23,Neither,0,None,None,0,0,0
263,q24,A,1,일반당,건강라벨 있음,2000,0,1
263,q24,B,0,일반당,건강라벨 없음,2500,0,0
263,q24,Neither,0,None,None,0,0,0
263,q25,A,1,무설탕,건강라벨 없음,2500,1,0
263,q25,B,0,일반당,건강라벨 있음,3000,0,1
263,q25,Neither,0,None,None,0,0,0
263,q26,A,0,일반당,건강라벨 있음,3000,0,1
263,q26,B,1,무설탕,건강라벨 없음,2000,1,0
263,q26,Neither,0,None,None,0,0,0
264,q21,A,1,무설탕,건강라벨 있음,2500,1,1
264,q21,B,0,일반당,건강라벨 없음,2000,0,0
264,q21,Neither,0,None,None,0,0,0
264,q22,A,0,일반당,건강라벨 없음,3000,0,0
264,q22,B,1,무설탕,건강라벨 있음,2500,1,1
264,q22,Neither,0,None,None,0,0,0
264,q23,A,1,무설탕,건강라벨 없음,2000,1,0
264,q23,B,0,무설탕,건강라벨 있음,3000,1,1
264,q23,Neither,0,None,None,0,0,0
264,q24,A,1,일반당,건강라벨 있음,2000,0,1
264,q24,B,0,일반당,건강라벨 없음,2500,0,0
264,q24,Neither,0,None,None,0,0,0
264,q25,A,1,무설탕,건강라벨 없음,2500,1,0
264,q25,B,0,일반당,건강라벨 있음,3000,0,1
264,q25,Neither,0,None,None,0,0,0
264,q26,A,0,일반당,건강라벨 있음,3000,0,1
264,q26,B,1,무설탕,건강라벨 없음,2000,1,0
264,q26,Neither,0,None,None,0,0,0
265,q21,A,1,무설탕,건강라벨 있음,2500,1,1
265,q21,B,0,일반당,건강라벨 없음,2000,0,0
265,q21,Neither,0,None,None,0,0,0
265,q22,A,0,일반당,건강라벨 없음,3000,0,0
265,q22,B,1,무설탕,건강라벨 있음,2500,1,1
265,q22,Neither,0,None,None,0,0,0
265,q23,A,1,무설탕,건강라벨 없음,2000,1,0
265,q23,B,0,무설탕,건강라벨 있음,3000,1,1
265,q23,Neither,0,None,None,0,0,0
265,q24,A,1,일반당,건강라벨 있음,2000,0,1
265,q24,B,0,일반당,건강라벨 없음,2500,0,0
265,q24,Neither,0,None,None,0,0,0
265,q25,A,0,무설탕,건강라벨 없음,2500,1,0
265,q25,B,1,일반당,건강라벨 있음,3000,0,1
265,q25,Neither,0,None,None,0,0,0
265,q26,A,0,일반당,건강라벨 있음,3000,0,1
265,q26,B,1,무설탕,건강라벨 없음,2000,1,0
265,q26,Neither,0,None,None,0,0,0
266,q21,A,1,무설탕,건강라벨 있음,2500,1,1
266,q21,B,0,일반당,건강라벨 없음,2000,0,0
266,q21,Neither,0,None,None,0,0,0
266,q22,A,0,일반당,건강라벨 없음,3000,0,0
266,q22,B,1,무설탕,건강라벨 있음,2500,1,1
266,q22,Neither,0,None,None,0,0,0
266,q23,A,1,무설탕,건강라벨 없음,2000,1,0
266,q23,B,0,무설탕,건강라벨 있음,3000,1,1
266,q23,Neither,0,None,None,0,0,0
266,q24,A,0,일반당,건강라벨 있음,2000,0,1
266,q24,B,0,일반당,건강라벨 없음,2500,0,0
266,q24,Neither,1,None,None,0,0,0
266,q25,A,1,무설탕,건강라벨 없음,2500,1,0
266,q25,B,0,일반당,건강라벨 있음,3000,0,1
266,q25,Neither,0,None,None,0,0,0
266,q26,A,0,일반당,건강라벨 있음,3000,0,1
266,q26,B,1,무설탕,건강라벨 없음,2000,1,0
266,q26,Neither,0,None,None,0,0,0
268,q21,A,1,무설탕,건강라벨 있음,2500,1,1
268,q21,B,0,일반당,건강라벨 없음,2000,0,0
268,q21,Neither,0,None,None,0,0,0
268,q22,A,0,일반당,건강라벨 없음,3000,0,0
268,q22,B,1,무설탕,건강라벨 있음,2500,1,1
268,q22,Neither,0,None,None,0,0,0
268,q23,A,0,무설탕,건강라벨 없음,2000,1,0
268,q23,B,1,무설탕,건강라벨 있음,3000,1,1
268,q23,Neither,0,None,None,0,0,0
268,q24,A,1,일반당,건강라벨 있음,2000,0,1
268,q24,B,0,일반당,건강라벨 없음,2500,0,0
268,q24,Neither,0,None,None,0,0,0
268,q25,A,1,무설탕,건강라벨 없음,2500,1,0
268,q25,B,0,일반당,건강라벨 있음,3000,0,1
268,q25,Neither,0,None,None,0,0,0
268,q26,A,0,일반당,건강라벨 있음,3000,0,1
268,q26,B,1,무설탕,건강라벨 없음,2000,1,0
268,q26,Neither,0,None,None,0,0,0
269,q21,A,0,무설탕,건강라벨 있음,2500,1,1
269,q21,B,1,일반당,건강라벨 없음,2000,0,0
269,q21,Neither,0,None,None,0,0,0
269,q22,A,0,일반당,건강라벨 없음,3000,0,0
269,q22,B,1,무설탕,건강라벨 있음,2500,1,1
269,q22,Neither,0,None,None,0,0,0
269,q23,A,1,무설탕,건강라벨 없음,2000,1,0
269,q23,B,0,무설탕,건강라벨 있음,3000,1,1
269,q23,Neither,0,None,None,0,0,0
269,q24,A,1,일반당,건강라벨 있음,2000,0,1
269,q24,B,0,일반당,건강라벨 없음,2500,0,0
269,q24,Neither,0,None,None,0,0,0
269,q25,A,1,무설탕,건강라벨 없음,2500,1,0
269,q25,B,0,일반당,건강라벨 있음,3000,0,1
269,q25,Neither,0,None,None,0,0,0
269,q26,A,0,일반당,건강라벨 있음,3000,0,1
269,q26,B,1,무설탕,건강라벨 없음,2000,1,0
269,q26,Neither,0,None,None,0,0,0
270,q21,A,1,무설탕,건강라벨 있음,2500,1,1
270,q21,B,0,일반당,건강라벨 없음,2000,0,0
270,q21,Neither,0,None,None,0,0,0
270,q22,A,0,일반당,건강라벨 없음,3000,0,0
270,q22,B,1,무설탕,건강라벨 있음,2500,1,1
270,q22,Neither,0,None,None,0,0,0
270,q23,A,0,무설탕,건강라벨 없음,2000,1,0
270,q23,B,1,무설탕,건강라벨 있음,3000,1,1
270,q23,Neither,0,None,None,0,0,0
270,q24,A,0,일반당,건강라벨 있음,2000,0,1
270,q24,B,0,일반당,건강라벨 없음,2500,0,0
270,q24,Neither,1,None,None,0,0,0
270,q25,A,1,무설탕,건강라벨 없음,2500,1,0
270,q25,B,0,일반당,건강라벨 있음,3000,0,1
270,q25,Neither,0,None,None,0,0,0
270,q26,A,0,일반당,건강라벨 있음,3000,0,1
270,q26,B,1,무설탕,건강라벨 없음,2000,1,0
270,q26,Neither,0,None,None,0,0,0
271,q21,A,1,무설탕,건강라벨 있음,2500,1,1
271,q21,B,0,일반당,건강라벨 없음,2000,0,0
271,q21,Neither,0,None,None,0,0,0
271,q22,A,0,일반당,건강라벨 없음,3000,0,0
271,q22,B,1,무설탕,건강라벨 있음,2500,1,1
271,q22,Neither,0,None,None,0,0,0
271,q23,A,0,무설탕,건강라벨 없음,2000,1,0
271,q23,B,1,무설탕,건강라벨 있음,3000,1,1
271,q23,Neither,0,None,None,0,0,0
271,q24,A,1,일반당,건강라벨 있음,2000,0,1
271,q24,B,0,일반당,건강라벨 없음,2500,0,0
271,q24,Neither,0,None,None,0,0,0
271,q25,A,0,무설탕,건강라벨 없음,2500,1,0
271,q25,B,1,일반당,건강라벨 있음,3000,0,1
271,q25,Neither,0,None,None,0,0,0
271,q26,A,0,일반당,건강라벨 있음,3000,0,1
271,q26,B,1,무설탕,건강라벨 없음,2000,1,0
271,q26,Neither,0,None,None,0,0,0
272,q21,A,1,무설탕,건강라벨 있음,2500,1,1
272,q21,B,0,일반당,건강라벨 없음,2000,0,0
272,q21,Neither,0,None,None,0,0,0
272,q22,A,0,일반당,건강라벨 없음,3000,0,0
272,q22,B,1,무설탕,건강라벨 있음,2500,1,1
272,q22,Neither,0,None,None,0,0,0
272,q23,A,1,무설탕,건강라벨 없음,2000,1,0
272,q23,B,0,무설탕,건강라벨 있음,3000,1,1
272,q23,Neither,0,None,None,0,0,0
272,q24,A,1,일반당,건강라벨 있음,2000,0,1
272,q24,B,0,일반당,건강라벨 없음,2500,0,0
272,q24,Neither,0,None,None,0,0,0
272,q25,A,0,무설탕,건강라벨 없음,2500,1,0
272,q25,B,1,일반당,건강라벨 있음,3000,0,1
272,q25,Neither,0,None,None,0,0,0
272,q26,A,1,일반당,건강라벨 있음,3000,0,1
272,q26,B,0,무설탕,건강라벨 없음,2000,1,0
272,q26,Neither,0,None,None,0,0,0
273,q21,A,1,무설탕,건강라벨 있음,2500,1,1
273,q21,B,0,일반당,건강라벨 없음,2000,0,0
273,q21,Neither,0,None,None,0,0,0
273,q22,A,0,일반당,건강라벨 없음,3000,0,0
273,q22,B,1,무설탕,건강라벨 있음,2500,1,1
273,q22,Neither,0,None,None,0,0,0
273,q23,A,1,무설탕,건강라벨 없음,2000,1,0
273,q23,B,0,무설탕,건강라벨 있음,3000,1,1
273,q23,Neither,0,None,None,0,0,0
273,q24,A,1,일반당,건강라벨 있음,2000,0,1
273,q24,B,0,일반당,건강라벨 없음,2500,0,0
273,q24,Neither,0,None,None,0,0,0
273,q25,A,1,무설탕,건강라벨 없음,2500,1,0
273,q25,B,0,일반당,건강라벨 있음,3000,0,1
273,q25,Neither,0,None,None,0,0,0
273,q26,A,0,일반당,건강라벨 있음,3000,0,1
273,q26,B,1,무설탕,건강라벨 없음,2000,1,0
273,q26,Neither,0,None,None,0,0,0
403,q21,A,1,무설탕,건강라벨 있음,2500,1,1
403,q21,B,0,일반당,건강라벨 없음,2000,0,0
403,q21,Neither,0,None,None,0,0,0
403,q22,A,0,일반당,건강라벨 없음,3000,0,0
403,q22,B,1,무설탕,건강라벨 있음,2500,1,1
403,q22,Neither,0,None,None,0,0,0
403,q23,A,0,무설탕,건강라벨 없음,2000,1,0
403,q23,B,1,무설탕,건강라벨 있음,3000,1,1
403,q23,Neither,0,None,None,0,0,0
403,q24,A,1,일반당,건강라벨 있음,2000,0,1
403,q24,B,0,일반당,건강라벨 없음,2500,0,0
403,q24,Neither,0,None,None,0,0,0
403,q25,A,1,무설탕,건강라벨 없음,2500,1,0
403,q25,B,0,일반당,건강라벨 있음,3000,0,1
403,q25,Neither,0,None,None,0,0,0
403,q26,A,0,일반당,건강라벨 있음,3000,0,1
403,q26,B,1,무설탕,건강라벨 없음,2000,1,0
403,q26,Neither,0,None,None,0,0,0
274,q21,A,1,무설탕,건강라벨 있음,2500,1,1
274,q21,B,0,일반당,건강라벨 없음,2000,0,0
274,q21,Neither,0,None,None,0,0,0
274,q22,A,0,일반당,건강라벨 없음,3000,0,0
274,q22,B,1,무설탕,건강라벨 있음,2500,1,1
274,q22,Neither,0,None,None,0,0,0
274,q23,A,0,무설탕,건강라벨 없음,2000,1,0
274,q23,B,1,무설탕,건강라벨 있음,3000,1,1
274,q23,Neither,0,None,None,0,0,0
274,q24,A,1,일반당,건강라벨 있음,2000,0,1
274,q24,B,0,일반당,건강라벨 없음,2500,0,0
274,q24,Neither,0,None,None,0,0,0
274,q25,A,1,무설탕,건강라벨 없음,2500,1,0
274,q25,B,0,일반당,건강라벨 있음,3000,0,1
274,q25,Neither,0,None,None,0,0,0
274,q26,A,0,일반당,건강라벨 있음,3000,0,1
274,q26,B,1,무설탕,건강라벨 없음,2000,1,0
274,q26,Neither,0,None,None,0,0,0
275,q21,A,1,무설탕,건강라벨 있음,2500,1,1
275,q21,B,0,일반당,건강라벨 없음,2000,0,0
275,q21,Neither,0,None,None,0,0,0
275,q22,A,0,일반당,건강라벨 없음,3000,0,0
275,q22,B,1,무설탕,건강라벨 있음,2500,1,1
275,q22,Neither,0,None,None,0,0,0
275,q23,A,0,무설탕,건강라벨 없음,2000,1,0
275,q23,B,1,무설탕,건강라벨 있음,3000,1,1
275,q23,Neither,0,None,None,0,0,0
275,q24,A,1,일반당,건강라벨 있음,2000,0,1
275,q24,B,0,일반당,건강라벨 없음,2500,0,0
275,q24,Neither,0,None,None,0,0,0
275,q25,A,0,무설탕,건강라벨 없음,2500,1,0
275,q25,B,1,일반당,건강라벨 있음,3000,0,1
275,q25,Neither,0,None,None,0,0,0
275,q26,A,1,일반당,건강라벨 있음,3000,0,1
275,q26,B,0,무설탕,건강라벨 없음,2000,1,0
275,q26,Neither,0,None,None,0,0,0
276,q21,A,0,무설탕,건강라벨 있음,2500,1,1
276,q21,B,1,일반당,건강라벨 없음,2000,0,0
276,q21,Neither,0,None,None,0,0,0
276,q22,A,0,일반당,건강라벨 없음,3000,0,0
276,q22,B,1,무설탕,건강라벨 있음,2500,1,1
276,q22,Neither,0,None,None,0,0,0
276,q23,A,1,무설탕,건강라벨 없음,2000,1,0
276,q23,B,0,무설탕,건강라벨 있음,3000,1,1
276,q23,Neither,0,None,None,0,0,0
276,q24,A,1,일반당,건강라벨 있음,2000,0,1
276,q24,B,0,일반당,건강라벨 없음,2500,0,0
276,q24,Neither,0,None,None,0,0,0
276,q25,A,1,무설탕,건강라벨 없음,2500,1,0
276,q25,B,0,일반당,건강라벨 있음,3000,0,1
276,q25,Neither,0,None,None,0,0,0
276,q26,A,0,일반당,건강라벨 있음,3000,0,1
276,q26,B,1,무설탕,건강라벨 없음,2000,1,0
276,q26,Neither,0,None,None,0,0,0
277,q21,A,1,무설탕,건강라벨 있음,2500,1,1
277,q21,B,0,일반당,건강라벨 없음,2000,0,0
277,q21,Neither,0,None,None,0,0,0
277,q22,A,0,일반당,건강라벨 없음,3000,0,0
277,q22,B,1,무설탕,건강라벨 있음,2500,1,1
277,q22,Neither,0,None,None,0,0,0
277,q23,A,0,무설탕,건강라벨 없음,2000,1,0
277,q23,B,1,무설탕,건강라벨 있음,3000,1,1
277,q23,Neither,0,None,None,0,0,0
277,q24,A,0,일반당,건강라벨 있음,2000,0,1
277,q24,B,0,일반당,건강라벨 없음,2500,0,0
277,q24,Neither,1,None,None,0,0,0
277,q25,A,0,무설탕,건강라벨 없음,2500,1,0
277,q25,B,0,일반당,건강라벨 있음,3000,0,1
277,q25,Neither,1,None,None,0,0,0
277,q26,A,0,일반당,건강라벨 있음,3000,0,1
277,q26,B,0,무설탕,건강라벨 없음,2000,1,0
277,q26,Neither,1,None,None,0,0,0
278,q21,A,1,무설탕,건강라벨 있음,2500,1,1
278,q21,B,0,일반당,건강라벨 없음,2000,0,0
278,q21,Neither,0,None,None,0,0,0
278,q22,A,0,일반당,건강라벨 없음,3000,0,0
278,q22,B,1,무설탕,건강라벨 있음,2500,1,1
278,q22,Neither,0,None,None,0,0,0
278,q23,A,0,무설탕,건강라벨 없음,2000,1,0
278,q23,B,1,무설탕,건강라벨 있음,3000,1,1
278,q23,Neither,0,None,None,0,0,0
278,q24,A,1,일반당,건강라벨 있음,2000,0,1
278,q24,B,0,일반당,건강라벨 없음,2500,0,0
278,q24,Neither,0,None,None,0,0,0
278,q25,A,0,무설탕,건강라벨 없음,2500,1,0
278,q25,B,1,일반당,건강라벨 있음,3000,0,1
278,q25,Neither,0,None,None,0,0,0
278,q26,A,1,일반당,건강라벨 있음,3000,0,1
278,q26,B,0,무설탕,건강라벨 없음,2000,1,0
278,q26,Neither,0,None,None,0,0,0
279,q21,A,1,무설탕,건강라벨 있음,2500,1,1
279,q21,B,0,일반당,건강라벨 없음,2000,0,0
279,q21,Neither,0,None,None,0,0,0
279,q22,A,0,일반당,건강라벨 없음,3000,0,0
279,q22,B,1,무설탕,건강라벨 있음,2500,1,1
279,q22,Neither,0,None,None,0,0,0
279,q23,A,0,무설탕,건강라벨 없음,2000,1,0
279,q23,B,1,무설탕,건강라벨 있음,3000,1,1
279,q23,Neither,0,None,None,0,0,0
279,q24,A,1,일반당,건강라벨 있음,2000,0,1
279,q24,B,0,일반당,건강라벨 없음,2500,0,0
279,q24,Neither,0,None,None,0,0,0
279,q25,A,1,무설탕,건강라벨 없음,2500,1,0
279,q25,B,0,일반당,건강라벨 있음,3000,0,1
279,q25,Neither,0,None,None,0,0,0
279,q26,A,0,일반당,건강라벨 있음,3000,0,1
279,q26,B,1,무설탕,건강라벨 없음,2000,1,0
279,q26,Neither,0,None,None,0,0,0
280,q21,A,0,무설탕,건강라벨 있음,2500,1,1
280,q21,B,1,일반당,건강라벨 없음,2000,0,0
280,q21,Neither,0,None,None,0,0,0
280,q22,A,0,일반당,건강라벨 없음,3000,0,0
280,q22,B,1,무설탕,건강라벨 있음,2500,1,1
280,q22,Neither,0,None,None,0,0,0
280,q23,A,0,무설탕,건강라벨 없음,2000,1,0
280,q23,B,1,무설탕,건강라벨 있음,3000,1,1
280,q23,Neither,0,None,None,0,0,0
280,q24,A,1,일반당,건강라벨 있음,2000,0,1
280,q24,B,0,일반당,건강라벨 없음,2500,0,0
280,q24,Neither,0,None,None,0,0,0
280,q25,A,0,무설탕,건강라벨 없음,2500,1,0
280,q25,B,1,일반당,건강라벨 있음,3000,0,1
280,q25,Neither,0,None,None,0,0,0
280,q26,A,1,일반당,건강라벨 있음,3000,0,1
280,q26,B,0,무설탕,건강라벨 없음,2000,1,0
280,q26,Neither,0,None,None,0,0,0
282,q21,A,1,무설탕,건강라벨 있음,2500,1,1
282,q21,B,0,일반당,건강라벨 없음,2000,0,0
282,q21,Neither,0,None,None,0,0,0
282,q22,A,0,일반당,건강라벨 없음,3000,0,0
282,q22,B,1,무설탕,건강라벨 있음,2500,1,1
282,q22,Neither,0,None,None,0,0,0
282,q23,A,0,무설탕,건강라벨 없음,2000,1,0
282,q23,B,1,무설탕,건강라벨 있음,3000,1,1
282,q23,Neither,0,None,None,0,0,0
282,q24,A,1,일반당,건강라벨 있음,2000,0,1
282,q24,B,0,일반당,건강라벨 없음,2500,0,0
282,q24,Neither,0,None,None,0,0,0
282,q25,A,0,무설탕,건강라벨 없음,2500,1,0
282,q25,B,1,일반당,건강라벨 있음,3000,0,1
282,q25,Neither,0,None,None,0,0,0
282,q26,A,1,일반당,건강라벨 있음,3000,0,1
282,q26,B,0,무설탕,건강라벨 없음,2000,1,0
282,q26,Neither,0,None,None,0,0,0
284,q21,A,1,무설탕,건강라벨 있음,2500,1,1
284,q21,B,0,일반당,건강라벨 없음,2000,0,0
284,q21,Neither,0,None,None,0,0,0
284,q22,A,0,일반당,건강라벨 없음,3000,0,0
284,q22,B,1,무설탕,건강라벨 있음,2500,1,1
284,q22,Neither,0,None,None,0,0,0
284,q23,A,0,무설탕,건강라벨 없음,2000,1,0
284,q23,B,1,무설탕,건강라벨 있음,3000,1,1
284,q23,Neither,0,None,None,0,0,0
284,q24,A,1,일반당,건강라벨 있음,2000,0,1
284,q24,B,0,일반당,건강라벨 없음,2500,0,0
284,q24,Neither,0,None,None,0,0,0
284,q25,A,1,무설탕,건강라벨 없음,2500,1,0
284,q25,B,0,일반당,건강라벨 있음,3000,0,1
284,q25,Neither,0,None,None,0,0,0
284,q26,A,0,일반당,건강라벨 있음,3000,0,1
284,q26,B,1,무설탕,건강라벨 없음,2000,1,0
284,q26,Neither,0,None,None,0,0,0
286,q21,A,1,무설탕,건강라벨 있음,2500,1,1
286,q21,B,0,일반당,건강라벨 없음,2000,0,0
286,q21,Neither,0,None,None,0,0,0
286,q22,A,0,일반당,건강라벨 없음,3000,0,0
286,q22,B,1,무설탕,건강라벨 있음,2500,1,1
286,q22,Neither,0,None,None,0,0,0
286,q23,A,0,무설탕,건강라벨 없음,2000,1,0
286,q23,B,1,무설탕,건강라벨 있음,3000,1,1
286,q23,Neither,0,None,None,0,0,0
286,q24,A,1,일반당,건강라벨 있음,2000,0,1
286,q24,B,0,일반당,건강라벨 없음,2500,0,0
286,q24,Neither,0,None,None,0,0,0
286,q25,A,0,무설탕,건강라벨 없음,2500,1,0
286,q25,B,1,일반당,건강라벨 있음,3000,0,1
286,q25,Neither,0,None,None,0,0,0
286,q26,A,0,일반당,건강라벨 있음,3000,0,1
286,q26,B,1,무설탕,건강라벨 없음,2000,1,0
286,q26,Neither,0,None,None,0,0,0
287,q21,A,1,무설탕,건강라벨 있음,2500,1,1
287,q21,B,0,일반당,건강라벨 없음,2000,0,0
287,q21,Neither,0,None,None,0,0,0
287,q22,A,0,일반당,건강라벨 없음,3000,0,0
287,q22,B,1,무설탕,건강라벨 있음,2500,1,1
287,q22,Neither,0,None,None,0,0,0
287,q23,A,1,무설탕,건강라벨 없음,2000,1,0
287,q23,B,0,무설탕,건강라벨 있음,3000,1,1
287,q23,Neither,0,None,None,0,0,0
287,q24,A,1,일반당,건강라벨 있음,2000,0,1
287,q24,B,0,일반당,건강라벨 없음,2500,0,0
287,q24,Neither,0,None,None,0,0,0
287,q25,A,0,무설탕,건강라벨 없음,2500,1,0
287,q25,B,1,일반당,건강라벨 있음,3000,0,1
287,q25,Neither,0,None,None,0,0,0
287,q26,A,1,일반당,건강라벨 있음,3000,0,1
287,q26,B,0,무설탕,건강라벨 없음,2000,1,0
287,q26,Neither,0,None,None,0,0,0
288,q21,A,1,무설탕,건강라벨 있음,2500,1,1
288,q21,B,0,일반당,건강라벨 없음,2000,0,0
288,q21,Neither,0,None,None,0,0,0
288,q22,A,0,일반당,건강라벨 없음,3000,0,0
288,q22,B,1,무설탕,건강라벨 있음,2500,1,1
288,q22,Neither,0,None,None,0,0,0
288,q23,A,1,무설탕,건강라벨 없음,2000,1,0
288,q23,B,0,무설탕,건강라벨 있음,3000,1,1
288,q23,Neither,0,None,None,0,0,0
288,q24,A,1,일반당,건강라벨 있음,2000,0,1
288,q24,B,0,일반당,건강라벨 없음,2500,0,0
288,q24,Neither,0,None,None,0,0,0
288,q25,A,1,무설탕,건강라벨 없음,2500,1,0
288,q25,B,0,일반당,건강라벨 있음,3000,0,1
288,q25,Neither,0,None,None,0,0,0
288,q26,A,0,일반당,건강라벨 있음,3000,0,1
288,q26,B,1,무설탕,건강라벨 없음,2000,1,0
288,q26,Neither,0,None,None,0,0,0
290,q21,A,0,무설탕,건강라벨 있음,2500,1,1
290,q21,B,1,일반당,건강라벨 없음,2000,0,0
290,q21,Neither,0,None,None,0,0,0
290,q22,A,1,일반당,건강라벨 없음,3000,0,0
290,q22,B,0,무설탕,건강라벨 있음,2500,1,1
290,q22,Neither,0,None,None,0,0,0
290,q23,A,0,무설탕,건강라벨 없음,2000,1,0
290,q23,B,1,무설탕,건강라벨 있음,3000,1,1
290,q23,Neither,0,None,None,0,0,0
290,q24,A,1,일반당,건강라벨 있음,2000,0,1
290,q24,B,0,일반당,건강라벨 없음,2500,0,0
290,q24,Neither,0,None,None,0,0,0
290,q25,A,0,무설탕,건강라벨 없음,2500,1,0
290,q25,B,1,일반당,건강라벨 있음,3000,0,1
290,q25,Neither,0,None,None,0,0,0
290,q26,A,1,일반당,건강라벨 있음,3000,0,1
290,q26,B,0,무설탕,건강라벨 없음,2000,1,0
290,q26,Neither,0,None,None,0,0,0
292,q21,A,0,무설탕,건강라벨 있음,2500,1,1
292,q21,B,0,일반당,건강라벨 없음,2000,0,0
292,q21,Neither,1,None,None,0,0,0
292,q22,A,0,일반당,건강라벨 없음,3000,0,0
292,q22,B,1,무설탕,건강라벨 있음,2500,1,1
292,q22,Neither,0,None,None,0,0,0
292,q23,A,0,무설탕,건강라벨 없음,2000,1,0
292,q23,B,0,무설탕,건강라벨 있음,3000,1,1
292,q23,Neither,1,None,None,0,0,0
292,q24,A,1,일반당,건강라벨 있음,2000,0,1
292,q24,B,0,일반당,건강라벨 없음,2500,0,0
292,q24,Neither,0,None,None,0,0,0
292,q25,A,1,무설탕,건강라벨 없음,2500,1,0
292,q25,B,0,일반당,건강라벨 있음,3000,0,1
292,q25,Neither,0,None,None,0,0,0
292,q26,A,0,일반당,건강라벨 있음,3000,0,1
292,q26,B,1,무설탕,건강라벨 없음,2000,1,0
292,q26,Neither,0,None,None,0,0,0
293,q21,A,1,무설탕,건강라벨 있음,2500,1,1
293,q21,B,0,일반당,건강라벨 없음,2000,0,0
293,q21,Neither,0,None,None,0,0,0
293,q22,A,0,일반당,건강라벨 없음,3000,0,0
293,q22,B,1,무설탕,건강라벨 있음,2500,1,1
293,q22,Neither,0,None,None,0,0,0
293,q23,A,1,무설탕,건강라벨 없음,2000,1,0
293,q23,B,0,무설탕,건강라벨 있음,3000,1,1
293,q23,Neither,0,None,None,0,0,0
293,q24,A,1,일반당,건강라벨 있음,2000,0,1
293,q24,B,0,일반당,건강라벨 없음,2500,0,0
293,q24,Neither,0,None,None,0,0,0
293,q25,A,1,무설탕,건강라벨 없음,2500,1,0
293,q25,B,0,일반당,건강라벨 있음,3000,0,1
293,q25,Neither,0,None,None,0,0,0
293,q26,A,0,일반당,건강라벨 있음,3000,0,1
293,q26,B,1,무설탕,건강라벨 없음,2000,1,0
293,q26,Neither,0,None,None,0,0,0
294,q21,A,1,무설탕,건강라벨 있음,2500,1,1
294,q21,B,0,일반당,건강라벨 없음,2000,0,0
294,q21,Neither,0,None,None,0,0,0
294,q22,A,0,일반당,건강라벨 없음,3000,0,0
294,q22,B,1,무설탕,건강라벨 있음,2500,1,1
294,q22,Neither,0,None,None,0,0,0
294,q23,A,0,무설탕,건강라벨 없음,2000,1,0
294,q23,B,1,무설탕,건강라벨 있음,3000,1,1
294,q23,Neither,0,None,None,0,0,0
294,q24,A,0,일반당,건강라벨 있음,2000,0,1
294,q24,B,1,일반당,건강라벨 없음,2500,0,0
294,q24,Neither,0,None,None,0,0,0
294,q25,A,0,무설탕,건강라벨 없음,2500,1,0
294,q25,B,1,일반당,건강라벨 있음,3000,0,1
294,q25,Neither,0,None,None,0,0,0
294,q26,A,0,일반당,건강라벨 있음,3000,0,1
294,q26,B,1,무설탕,건강라벨 없음,2000,1,0
294,q26,Neither,0,None,None,0,0,0
295,q21,A,0,무설탕,건강라벨 있음,2500,1,1
295,q21,B,1,일반당,건강라벨 없음,2000,0,0
295,q21,Neither,0,None,None,0,0,0
295,q22,A,1,일반당,건강라벨 없음,3000,0,0
295,q22,B,0,무설탕,건강라벨 있음,2500,1,1
295,q22,Neither,0,None,None,0,0,0
295,q23,A,0,무설탕,건강라벨 없음,2000,1,0
295,q23,B,1,무설탕,건강라벨 있음,3000,1,1
295,q23,Neither,0,None,None,0,0,0
