respondent_id,question_id,chosen_sugar_type,chosen_health_label,chosen_price,chose_sugar_free,chose_health_label,choice_value,sugar_free,health_label,price,price_normalized,sugar_health_interaction,sugar_price_interaction,health_price_interaction,perceived_benefit_score,benefit_direct_utility,benefit_sugar_interaction,benefit_label_interaction,benefit_price_interaction,nutrition_knowledge_score,knowledge_direct_utility,knowledge_sugar_interaction,knowledge_label_interaction,knowledge_price_interaction,knowledge_level,perceived_price_score,price_perception_direct_utility,price_perception_actual_interaction,price_perception_sugar_interaction,price_perception_label_interaction,price_sensitivity_level
311,q26,일반당,건강라벨 있음,3000,0,1,1,0,1,3000,1.730652495653395,0,0.0,1.730652495653395,3.198998178506375,3.198998178506375,0.0,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,0.0,3.614526411657559,
312,q21,일반당,건강라벨 없음,2000,0,0,2,0,0,2000,-1.0432895704929424,0,-0.0,-0.0,3.198998178506375,3.198998178506375,0.0,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,0.0,
312,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
312,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
312,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
312,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
312,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
313,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
313,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
313,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
313,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
313,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
314,q21,일반당,건강라벨 없음,2000,0,0,2,0,0,2000,-1.0432895704929424,0,-0.0,-0.0,3.198998178506375,3.198998178506375,0.0,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,0.0,
314,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
314,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
314,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
314,q25,일반당,건강라벨 있음,3000,0,1,2,0,1,3000,1.730652495653395,0,0.0,1.730652495653395,3.198998178506375,3.198998178506375,0.0,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,0.0,3.614526411657559,
314,q26,일반당,건강라벨 있음,3000,0,1,1,0,1,3000,1.730652495653395,0,0.0,1.730652495653395,3.198998178506375,3.198998178506375,0.0,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,0.0,3.614526411657559,
315,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
315,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
315,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
315,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
315,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
315,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
316,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
316,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
316,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
316,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
316,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
316,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
318,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
318,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
318,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
318,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
318,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
318,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
322,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
322,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
322,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
322,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
322,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
322,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
323,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
323,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
323,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
323,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
323,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
323,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
330,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
330,q22,일반당,건강라벨 없음,3000,0,0,1,0,0,3000,1.730652495653395,0,0.0,0.0,3.198998178506375,3.198998178506375,0.0,0.0,5.536354181222723,3.4751024590163935,3.4751024590163935,0.0,0.0,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,0.0,0.0,
330,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
330,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
330,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
330,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
333,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
333,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
333,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
333,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
333,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
333,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
335,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
335,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
335,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
335,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
335,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,0.0,
335,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
336,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
336,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
336,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,3.614526411657559,3.614526411657559,
336,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.198998178506375,3.198998178506375,0.0,3.198998178506375,-3.337481435661621,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,0.0,3.614526411657559,
336,q25,일반당,건강라벨 있음,3000,0,1,2,0,1,3000,1.730652495653395,0,0.0,1.730652495653395,3.198998178506375,3.198998178506375,0.0,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,0.0,3.614526411657559,
336,q26,일반당,건강라벨 있음,3000,0,1,1,0,1,3000,1.730652495653395,0,0.0,1.730652495653395,3.198998178506375,3.198998178506375,0.0,3.198998178506375,5.536354181222723,3.4751024590163935,3.4751024590163935,0.0,3.4751024590163935,6.014194743347971,,3.614526411657559,3.614526411657559,6.255489154940265,0.0,3.614526411657559,
343,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
343,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.198998178506375,3.198998178506375,3.198998178506375,3.198998178506375,1.099436372780551,3.4751024590163935,3.4751024590163935,3.4751024590163935,3.4751024590163935,1.1943282957308952,,3.614526411657559,3.614526411657559,1.242245723693327,3.614526411657559,3.614526411657559,
343,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.198998178506375,3.198998178506375,3.198998178506375,0.0,-3.337481435661621,3.4751024590163935,3.4751024590163935,3.4751024590163935,0.0,-3.625538151886181,,3.614526411657559,3.614526411657559,-3.7709977075536107,3.614526411657559,0.0,
