respondent_id,choice_set,alternative,alternative_name,product_type,sugar_content,health_label,price,choice
265,5,3,구매안함,,,,,0
265,6,1,제품 A,알반당,알반당,1.0,3000.0,0
265,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
265,6,3,구매안함,,,,,0
266,1,1,제품 A,알반당,알반당,1.0,2500.0,1
266,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
266,1,3,구매안함,,,,,0
266,2,1,제품 A,알반당,알반당,0.0,3000.0,0
266,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
266,2,3,구매안함,,,,,0
266,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
266,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
266,3,3,구매안함,,,,,0
266,4,1,제품 A,알반당,알반당,1.0,2000.0,0
266,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
266,4,3,구매안함,,,,,1
266,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
266,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
266,5,3,구매안함,,,,,0
266,6,1,제품 A,알반당,알반당,1.0,3000.0,0
266,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
266,6,3,구매안함,,,,,0
267,1,1,제품 A,알반당,알반당,1.0,2500.0,1
267,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
267,1,3,구매안함,,,,,0
267,2,1,제품 A,알반당,알반당,0.0,3000.0,0
267,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
267,2,3,구매안함,,,,,0
267,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
267,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
267,3,3,구매안함,,,,,0
267,4,1,제품 A,알반당,알반당,1.0,2000.0,0
267,4,2,제품 B,무설탕,알반당,0.0,2500.0,1
267,4,3,구매안함,,,,,0
267,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
267,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
267,5,3,구매안함,,,,,0
267,6,1,제품 A,알반당,알반당,1.0,3000.0,0
267,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
267,6,3,구매안함,,,,,0
268,1,1,제품 A,알반당,알반당,1.0,2500.0,1
268,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
268,1,3,구매안함,,,,,0
268,2,1,제품 A,알반당,알반당,0.0,3000.0,0
268,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
268,2,3,구매안함,,,,,0
268,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
268,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
268,3,3,구매안함,,,,,0
268,4,1,제품 A,알반당,알반당,1.0,2000.0,1
268,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
268,4,3,구매안함,,,,,0
268,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
268,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
268,5,3,구매안함,,,,,0
268,6,1,제품 A,알반당,알반당,1.0,3000.0,0
268,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
268,6,3,구매안함,,,,,0
269,1,1,제품 A,알반당,알반당,1.0,2500.0,0
269,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
269,1,3,구매안함,,,,,0
269,2,1,제품 A,알반당,알반당,0.0,3000.0,0
269,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
269,2,3,구매안함,,,,,0
269,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
269,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
269,3,3,구매안함,,,,,0
269,4,1,제품 A,알반당,알반당,1.0,2000.0,1
269,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
269,4,3,구매안함,,,,,0
269,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
269,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
269,5,3,구매안함,,,,,0
269,6,1,제품 A,알반당,알반당,1.0,3000.0,0
269,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
269,6,3,구매안함,,,,,0
270,1,1,제품 A,알반당,알반당,1.0,2500.0,1
270,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
270,1,3,구매안함,,,,,0
270,2,1,제품 A,알반당,알반당,0.0,3000.0,0
270,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
270,2,3,구매안함,,,,,0
270,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
270,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
270,3,3,구매안함,,,,,0
270,4,1,제품 A,알반당,알반당,1.0,2000.0,0
270,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
270,4,3,구매안함,,,,,1
270,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
270,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
270,5,3,구매안함,,,,,0
270,6,1,제품 A,알반당,알반당,1.0,3000.0,0
270,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
270,6,3,구매안함,,,,,0
271,1,1,제품 A,알반당,알반당,1.0,2500.0,1
271,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
271,1,3,구매안함,,,,,0
271,2,1,제품 A,알반당,알반당,0.0,3000.0,0
271,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
271,2,3,구매안함,,,,,0
271,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
271,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
271,3,3,구매안함,,,,,0
271,4,1,제품 A,알반당,알반당,1.0,2000.0,1
271,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
271,4,3,구매안함,,,,,0
271,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
271,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
271,5,3,구매안함,,,,,0
271,6,1,제품 A,알반당,알반당,1.0,3000.0,0
271,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
271,6,3,구매안함,,,,,0
272,1,1,제품 A,알반당,알반당,1.0,2500.0,1
272,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
272,1,3,구매안함,,,,,0
272,2,1,제품 A,알반당,알반당,0.0,3000.0,0
272,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
272,2,3,구매안함,,,,,0
272,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
272,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
272,3,3,구매안함,,,,,0
272,4,1,제품 A,알반당,알반당,1.0,2000.0,1
272,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
272,4,3,구매안함,,,,,0
272,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
272,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
272,5,3,구매안함,,,,,0
272,6,1,제품 A,알반당,알반당,1.0,3000.0,1
272,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
272,6,3,구매안함,,,,,0
273,1,1,제품 A,알반당,알반당,1.0,2500.0,1
273,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
273,1,3,구매안함,,,,,0
273,2,1,제품 A,알반당,알반당,0.0,3000.0,0
273,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
273,2,3,구매안함,,,,,0
273,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
273,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
273,3,3,구매안함,,,,,0
273,4,1,제품 A,알반당,알반당,1.0,2000.0,1
273,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
273,4,3,구매안함,,,,,0
273,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
273,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
273,5,3,구매안함,,,,,0
273,6,1,제품 A,알반당,알반당,1.0,3000.0,0
273,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
273,6,3,구매안함,,,,,0
273,1,1,제품 A,알반당,알반당,1.0,2500.0,1
273,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
273,1,3,구매안함,,,,,0
273,2,1,제품 A,알반당,알반당,0.0,3000.0,0
273,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
273,2,3,구매안함,,,,,0
273,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
273,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
273,3,3,구매안함,,,,,0
273,4,1,제품 A,알반당,알반당,1.0,2000.0,1
273,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
273,4,3,구매안함,,,,,0
273,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
273,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
273,5,3,구매안함,,,,,0
273,6,1,제품 A,알반당,알반당,1.0,3000.0,0
273,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
273,6,3,구매안함,,,,,0
274,1,1,제품 A,알반당,알반당,1.0,2500.0,1
274,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
274,1,3,구매안함,,,,,0
274,2,1,제품 A,알반당,알반당,0.0,3000.0,0
274,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
274,2,3,구매안함,,,,,0
274,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
274,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
274,3,3,구매안함,,,,,0
274,4,1,제품 A,알반당,알반당,1.0,2000.0,1
274,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
274,4,3,구매안함,,,,,0
274,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
274,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
274,5,3,구매안함,,,,,0
274,6,1,제품 A,알반당,알반당,1.0,3000.0,0
274,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
274,6,3,구매안함,,,,,0
275,1,1,제품 A,알반당,알반당,1.0,2500.0,1
275,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
275,1,3,구매안함,,,,,0
275,2,1,제품 A,알반당,알반당,0.0,3000.0,0
275,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
275,2,3,구매안함,,,,,0
275,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
275,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
275,3,3,구매안함,,,,,0
275,4,1,제품 A,알반당,알반당,1.0,2000.0,1
275,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
275,4,3,구매안함,,,,,0
275,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
275,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
275,5,3,구매안함,,,,,0
275,6,1,제품 A,알반당,알반당,1.0,3000.0,1
275,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
275,6,3,구매안함,,,,,0
276,1,1,제품 A,알반당,알반당,1.0,2500.0,0
276,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
276,1,3,구매안함,,,,,0
276,2,1,제품 A,알반당,알반당,0.0,3000.0,0
276,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
276,2,3,구매안함,,,,,0
276,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
276,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
276,3,3,구매안함,,,,,0
276,4,1,제품 A,알반당,알반당,1.0,2000.0,1
276,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
276,4,3,구매안함,,,,,0
276,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
276,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
276,5,3,구매안함,,,,,0
276,6,1,제품 A,알반당,알반당,1.0,3000.0,0
276,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
276,6,3,구매안함,,,,,0
277,1,1,제품 A,알반당,알반당,1.0,2500.0,1
277,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
277,1,3,구매안함,,,,,0
277,2,1,제품 A,알반당,알반당,0.0,3000.0,0
277,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
277,2,3,구매안함,,,,,0
277,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
277,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
277,3,3,구매안함,,,,,0
277,4,1,제품 A,알반당,알반당,1.0,2000.0,0
277,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
277,4,3,구매안함,,,,,1
277,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
277,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
277,5,3,구매안함,,,,,1
277,6,1,제품 A,알반당,알반당,1.0,3000.0,0
277,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
277,6,3,구매안함,,,,,1
278,1,1,제품 A,알반당,알반당,1.0,2500.0,1
278,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
278,1,3,구매안함,,,,,0
278,2,1,제품 A,알반당,알반당,0.0,3000.0,0
278,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
278,2,3,구매안함,,,,,0
278,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
278,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
278,3,3,구매안함,,,,,0
278,4,1,제품 A,알반당,알반당,1.0,2000.0,1
278,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
278,4,3,구매안함,,,,,0
278,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
278,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
278,5,3,구매안함,,,,,0
278,6,1,제품 A,알반당,알반당,1.0,3000.0,1
278,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
278,6,3,구매안함,,,,,0
279,1,1,제품 A,알반당,알반당,1.0,2500.0,1
279,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
279,1,3,구매안함,,,,,0
279,2,1,제품 A,알반당,알반당,0.0,3000.0,0
279,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
279,2,3,구매안함,,,,,0
279,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
279,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
279,3,3,구매안함,,,,,0
279,4,1,제품 A,알반당,알반당,1.0,2000.0,1
279,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
279,4,3,구매안함,,,,,0
279,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
279,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
279,5,3,구매안함,,,,,0
279,6,1,제품 A,알반당,알반당,1.0,3000.0,0
279,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
279,6,3,구매안함,,,,,0
280,1,1,제품 A,알반당,알반당,1.0,2500.0,0
280,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
280,1,3,구매안함,,,,,0
280,2,1,제품 A,알반당,알반당,0.0,3000.0,0
280,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
280,2,3,구매안함,,,,,0
280,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
280,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
280,3,3,구매안함,,,,,0
280,4,1,제품 A,알반당,알반당,1.0,2000.0,1
280,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
280,4,3,구매안함,,,,,0
280,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
280,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
280,5,3,구매안함,,,,,0
280,6,1,제품 A,알반당,알반당,1.0,3000.0,1
280,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
280,6,3,구매안함,,,,,0
281,1,1,제품 A,알반당,알반당,1.0,2500.0,1
281,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
281,1,3,구매안함,,,,,0
281,2,1,제품 A,알반당,알반당,0.0,3000.0,1
281,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
281,2,3,구매안함,,,,,0
281,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
281,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
281,3,3,구매안함,,,,,0
281,4,1,제품 A,알반당,알반당,1.0,2000.0,1
281,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
281,4,3,구매안함,,,,,0
281,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
281,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
281,5,3,구매안함,,,,,0
281,6,1,제품 A,알반당,알반당,1.0,3000.0,1
281,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
281,6,3,구매안함,,,,,0
282,1,1,제품 A,알반당,알반당,1.0,2500.0,1
282,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
282,1,3,구매안함,,,,,0
282,2,1,제품 A,알반당,알반당,0.0,3000.0,0
282,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
282,2,3,구매안함,,,,,0
282,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
282,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
282,3,3,구매안함,,,,,0
282,4,1,제품 A,알반당,알반당,1.0,2000.0,1
282,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
282,4,3,구매안함,,,,,0
282,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
282,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
282,5,3,구매안함,,,,,0
282,6,1,제품 A,알반당,알반당,1.0,3000.0,1
282,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
282,6,3,구매안함,,,,,0
283,1,1,제품 A,알반당,알반당,1.0,2500.0,1
283,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
283,1,3,구매안함,,,,,0
283,2,1,제품 A,알반당,알반당,0.0,3000.0,0
283,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
283,2,3,구매안함,,,,,0
283,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
283,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
283,3,3,구매안함,,,,,0
283,4,1,제품 A,알반당,알반당,1.0,2000.0,1
283,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
283,4,3,구매안함,,,,,0
283,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
283,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
283,5,3,구매안함,,,,,0
283,6,1,제품 A,알반당,알반당,1.0,3000.0,0
283,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
283,6,3,구매안함,,,,,0
284,1,1,제품 A,알반당,알반당,1.0,2500.0,1
284,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
284,1,3,구매안함,,,,,0
284,2,1,제품 A,알반당,알반당,0.0,3000.0,0
284,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
284,2,3,구매안함,,,,,0
284,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
284,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
284,3,3,구매안함,,,,,0
284,4,1,제품 A,알반당,알반당,1.0,2000.0,1
284,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
284,4,3,구매안함,,,,,0
284,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
284,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
284,5,3,구매안함,,,,,0
284,6,1,제품 A,알반당,알반당,1.0,3000.0,0
284,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
284,6,3,구매안함,,,,,0
286,1,1,제품 A,알반당,알반당,1.0,2500.0,1
286,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
286,1,3,구매안함,,,,,0
286,2,1,제품 A,알반당,알반당,0.0,3000.0,0
286,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
286,2,3,구매안함,,,,,0
286,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
286,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
286,3,3,구매안함,,,,,0
286,4,1,제품 A,알반당,알반당,1.0,2000.0,1
286,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
286,4,3,구매안함,,,,,0
286,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
286,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
286,5,3,구매안함,,,,,0
286,6,1,제품 A,알반당,알반당,1.0,3000.0,0
286,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
286,6,3,구매안함,,,,,0
287,1,1,제품 A,알반당,알반당,1.0,2500.0,1
287,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
287,1,3,구매안함,,,,,0
287,2,1,제품 A,알반당,알반당,0.0,3000.0,0
287,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
287,2,3,구매안함,,,,,0
287,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
287,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
287,3,3,구매안함,,,,,0
287,4,1,제품 A,알반당,알반당,1.0,2000.0,1
287,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
287,4,3,구매안함,,,,,0
287,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
287,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
287,5,3,구매안함,,,,,0
287,6,1,제품 A,알반당,알반당,1.0,3000.0,1
287,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
287,6,3,구매안함,,,,,0
288,1,1,제품 A,알반당,알반당,1.0,2500.0,1
288,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
288,1,3,구매안함,,,,,0
288,2,1,제품 A,알반당,알반당,0.0,3000.0,0
288,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
288,2,3,구매안함,,,,,0
288,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
288,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
288,3,3,구매안함,,,,,0
288,4,1,제품 A,알반당,알반당,1.0,2000.0,1
288,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
288,4,3,구매안함,,,,,0
288,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
288,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
288,5,3,구매안함,,,,,0
288,6,1,제품 A,알반당,알반당,1.0,3000.0,0
288,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
288,6,3,구매안함,,,,,0
290,1,1,제품 A,알반당,알반당,1.0,2500.0,0
290,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
290,1,3,구매안함,,,,,0
290,2,1,제품 A,알반당,알반당,0.0,3000.0,1
290,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
290,2,3,구매안함,,,,,0
290,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
290,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
290,3,3,구매안함,,,,,0
290,4,1,제품 A,알반당,알반당,1.0,2000.0,1
290,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
290,4,3,구매안함,,,,,0
290,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
290,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
290,5,3,구매안함,,,,,0
290,6,1,제품 A,알반당,알반당,1.0,3000.0,1
290,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
290,6,3,구매안함,,,,,0
292,1,1,제품 A,알반당,알반당,1.0,2500.0,0
292,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
292,1,3,구매안함,,,,,1
292,2,1,제품 A,알반당,알반당,0.0,3000.0,0
292,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
292,2,3,구매안함,,,,,0
292,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
292,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
292,3,3,구매안함,,,,,1
292,4,1,제품 A,알반당,알반당,1.0,2000.0,1
292,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
292,4,3,구매안함,,,,,0
292,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
292,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
292,5,3,구매안함,,,,,0
292,6,1,제품 A,알반당,알반당,1.0,3000.0,0
292,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
292,6,3,구매안함,,,,,0
293,1,1,제품 A,알반당,알반당,1.0,2500.0,1
293,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
293,1,3,구매안함,,,,,0
293,2,1,제품 A,알반당,알반당,0.0,3000.0,0
293,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
293,2,3,구매안함,,,,,0
293,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
293,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
293,3,3,구매안함,,,,,0
293,4,1,제품 A,알반당,알반당,1.0,2000.0,1
293,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
293,4,3,구매안함,,,,,0
293,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
293,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
293,5,3,구매안함,,,,,0
293,6,1,제품 A,알반당,알반당,1.0,3000.0,0
293,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
293,6,3,구매안함,,,,,0
294,1,1,제품 A,알반당,알반당,1.0,2500.0,1
294,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
294,1,3,구매안함,,,,,0
294,2,1,제품 A,알반당,알반당,0.0,3000.0,0
294,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
294,2,3,구매안함,,,,,0
294,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
294,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
294,3,3,구매안함,,,,,0
294,4,1,제품 A,알반당,알반당,1.0,2000.0,0
294,4,2,제품 B,무설탕,알반당,0.0,2500.0,1
294,4,3,구매안함,,,,,0
294,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
294,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
294,5,3,구매안함,,,,,0
294,6,1,제품 A,알반당,알반당,1.0,3000.0,0
294,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
294,6,3,구매안함,,,,,0
295,1,1,제품 A,알반당,알반당,1.0,2500.0,0
295,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
295,1,3,구매안함,,,,,0
295,2,1,제품 A,알반당,알반당,0.0,3000.0,1
295,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
295,2,3,구매안함,,,,,0
295,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
295,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
295,3,3,구매안함,,,,,0
295,4,1,제품 A,알반당,알반당,1.0,2000.0,1
295,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
295,4,3,구매안함,,,,,0
295,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
295,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
295,5,3,구매안함,,,,,0
295,6,1,제품 A,알반당,알반당,1.0,3000.0,1
295,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
295,6,3,구매안함,,,,,0
296,1,1,제품 A,알반당,알반당,1.0,2500.0,0
296,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
296,1,3,구매안함,,,,,0
296,2,1,제품 A,알반당,알반당,0.0,3000.0,0
296,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
296,2,3,구매안함,,,,,0
296,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
296,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
296,3,3,구매안함,,,,,0
296,4,1,제품 A,알반당,알반당,1.0,2000.0,0
296,4,2,제품 B,무설탕,알반당,0.0,2500.0,1
296,4,3,구매안함,,,,,0
296,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
296,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
296,5,3,구매안함,,,,,0
296,6,1,제품 A,알반당,알반당,1.0,3000.0,0
296,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
296,6,3,구매안함,,,,,0
297,1,1,제품 A,알반당,알반당,1.0,2500.0,0
297,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
297,1,3,구매안함,,,,,0
297,2,1,제품 A,알반당,알반당,0.0,3000.0,1
